raw_name,standard_name,foreign_name,years,original_note,references,source_pdf,source_page,needs_review
"波朗斯基","","","","斯•姆•(ILOMOHCKH的","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波里索夫","","","1873-1934","马•--见拉特 涅尔, C.M. )---内科医 马•波• 生和矿泉治疗学家,教授。1901 ,尼古拉。叶夫谢也维奇 年起在基斯洛沃茨克市当医生； (Борисов, Николай Евсеевич 1920-1933年任物理疗法研究所 生于1899年)-新闻工作者, 所长、以列宁命名的心脏病科教 1921年为《真理报》撰稿；是莫斯 医院院长兼学术导师、基斯洛沃 科市罗果日一西蒙区 工人和红 茨克疗养区管理局顾问。--53。 军战士代表苏维埃执行委员会委","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波朗斯基","","","","约瑟夫•马特维也维奇 员。---53。 (Полонский, Иосиф Матвеевич","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波里索夫","","","1860-1928","伊万•尼古拉也维奇 生于1889年)(斯切潘 Crenan) (Борисов, Иван Николаевич --1907年加入俄国社 会民王 )--铁路运输工作 工党；1906年被捕,1909年被终身 人员,工程师。1920年起任交通 流放到西伯利业。1911年底逃往 人民委员部管理总局局长、最高 巴黎,加入布尔什维克巴黎小组。 转运委员会委员。1923年起任副 1917年回国。十月社会主义革命 交通人民委员。---53。 后担任工会工作,后在对外贸易","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波利亜科夫","","","","阿・阿・(IO.JAKOB, 人民委員部工作。→-48。 A.A. 生于1884年)(卡察普 波里斯；波里斯•尼古拉也维奇 Kauan)-社会民主党人。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"-见诺斯科夫","","","","弗•亚• 1909年为俄国社会民主工党中 波里斯•尼古拉也维奇--见索洛 部工业区区域局书记。1911年6 維奇克,波・伊・ 月在巴黎召开的俄国社会民主工","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波里索夫-一见苏沃洛夫","","","","谢• 党中央委员会议上,被布尔什维 亚• 克提名为参加筹备中央全会的国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波里索夫","","","1911-1915","弗拉基米尔•米哈伊洛 外组织委员会的候选人。后来查 # * (Борисов, Владимир Ми- 明,波利亚科夫在年 i","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","195","true"
"波利亚科夫","","","","米哈伊尔•哈里东诺 省代表,加入社会民主党杜马党","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"维奇","","","1884-1938","(ILoJAKOB,Muxann Xapuro- 团布尔什维克派。曾积极参加布 HOBHV )--1918年 尔什维克的《明星报》和《真理报》 入党,1904-1918年是社会革命 的出版工作。十月社会主义革命 党人。1921年任克里木革命委员 后从事经济工作。---19,21, 会主席,1922年任内务人民委员 22,47,48。 部部务委员。---54。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波鲁比诺夫","","","","(Ilony6uHoB)(叶哥尔","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波利亚科夫","","","1875-1945","索洛蒙•李沃维奇 Erop)---社会革命党人,曾侨居 (Поляков, Соломон Львович 国外。1915年9月他给列宁等 )(利托夫策夫,索• 过一封信,建议允许那些曾道 JuroBueB, C.)-资产阶级作 责1915年7月社会革命党代表 家和新闻工作者。曾为立光民主 会议通过的关于保卫祖国的决议 党的《言语报》、《俄罗斯言论报》 的左派社会革命党人加入俄国社 和《现代言语报》撰稿。十月社会 会民主工党。--49 主义革命后侨居国外,积极参加","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波洛夫","","","","阿•(I1o10B,A.)---46。 白俄流亡分子的报刊工作。一","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波洛夫策夫","","","","彼•亚•(IloJoBlleB, 20,23。 I. A. 生于1874年)-将军","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波梁斯基","","","","恩•斯•(IonnHckni, 1917 年夏任彼得格勒军区部队 H.C.)--《田庄还是村社？(农 村来信)》一文(载于1912年9月 15日《真理报》第118号)的作 者。-22。 十月社会主义革命后为白俄流亡","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波列塔也夫--见鲍曼","","","","尼•厄• 分子。--32,34。 波列塔也夫,尼古拉。古里也维奇","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波洛夫涅夫","","","1872-1930","亚历山大•弗•(IIo- (Полетаев, Николай Гурьевич )(克拉斯；波 •Kpac, I.)-社会民主党人,布尔什维 克,职业是旋工。九卜年代参加 工人小组。多次被监禁。1905年任 193 司令。七月事变期间,曾指挥枪 杀彼得格勒参加和平游行示威的 群众,并捣毁《真理报》编辑部。 ловнев, AneKCaHAP B.)---保 安局密探,黑帮组织俄罗斯人民 同盟的创建人之一,该同盟纳尔 瓦区的战斗队队长。1906年7月 曾参与刺杀国家杜马代表、立宪 •","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","196","true"
"波诺马廖夫","","","","阿•姆•(IloHoMapeB","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波米亚洛夫斯基","","","","尼古拉•格拉西 A.M.)--彼尔姆省孔古尔市皮","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"莫维奇","","","1835-1863","(IIoMAJOBCKIi,Hakonan 革厂厂主,包卖主。-2。 Герасимович )","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波诺马學夫","","","","思•弗•(HoHoMipeB, 俄国民主主义作家,名著《神学校 H.B.)-《论农业工人问俄国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"随笔","","","","》(《Ouepxu 6ypcs》)的作者。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"东南地区的迁移","","","","》一文(载于1896 在作品中抨击官係专制俄国的基 年《农业和林业》杂志第2期)的 础,反对强暴和专横。尼•加• 作者。这篇文章是作者根据 1895 车尔尼雪夫斯基和阿•马•高尔 年对俄H东南地区的调查写成 基对波米亚洛夫斯基的创作给以 的。--3。 很高的评价。----25,33,36。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波诺马廖娃","","","","柳波芙•亚历山大 波拿巴；波拿巴•拿破仑---见拿","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"罗夫娜","","","1832-1895","(IonoMapesa, Jlw6oBb 破仑第一 Александровна)- 波拿巴,路易--见拿破仑第一 列宁的姨母。----55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波尼亚托夫斯基","","","","希•阿•(IousToB","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波旁王朝","","Bourbons","1589-","CKu消,I.A. 生于1863年)-- 1792、1814-1815 和 1815-1830 大地主,职业是律师,第一届国家 年的法国王朝。--13,21,30。 杜马沃伦省代表。在杜马中被选","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波普","","","1869-1939","阿德尔海德(Popp,Adelheid 为秘书助理和土地委员会委员。 )---奥地利社会民","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"接近自治派","","","","(西部边疆区集团)。 主主义妇女运动的创始人和领导 一-16。 人。1892年起任社会民主党机","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波諾马廉科","","","","特•姆•(IToHoMapen- 关报《女工报》编辑。第二国际斯 KO, T. M.生于1888年)---1919 图加特代表大会的参加者。1918 年入党。1917年起在粮 食人民 年她被选入维也纳市政委员 会, 委员部系统工作；1921年6月起 1919年被选入国民议会。一- 任吉尔吉斯副粮食人民委员、全 16。 俄中央执行委员会驻吉尔吉斯共 波萨多夫斯基--见曼德尔贝尔 和国阿克摩林斯克州和塞米帕拉 格,维．叶． 亭斯克州的特派全权代表。1924","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"波斯尼科夫","","","","亚历山大•谢尔盖也","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","197","true"
"维奇","","","","(IloCHHKOB, AneKCaHAp Cep","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"洛维奇","","","1846-1921","(IIoCTHHKOB, AneKCaHAP reeBnu )--经济学 Михайлович 1886-1937)--- 家,敖德萨大学利彼得格勒工学 1904年入党。1917年任全俄铁 院政治经济学教授。---55。 路工会主席团责任秘书、全俄工","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"波斯特尼柯夫","","","","弗拉基米尔•叶菲 会中央理事会理事和最高民经","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"莫维奇","","","1844-1908","(IIOCTHIKOB, BJaAIMHP 济委员会委员。1918年任交通 E中rxosn )--一统计 人民委员部驻东线、西线和马克 经济学家,在农业和国家产业部 兰成线的视察员。1919年10月 供职,从事国家土地规划工作,自 起任第四集团军和被得堡地区军 由经济学会会员。《南饿农民经 需处处长。1920-1921年任乌","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"济》(《IOwHo-pyccKoe KpecTb算E- 克兰交通人民委员、第五届全乌 cKoe xO3月nCTBO》.1891)一书的作 克兰中央执行委员会委员。1925 者,书中收集和整理了叶卡特林 -1937 年在莫斯科铁路运输部 诺斯拉夫省、塔夫利达省和赫尔 门扫任负责工作,历任副交通人 松省地方自治机关的统计资料。 民委员、铁路运输局局长、莫斯 列宁在《农民生活中新的经济变 科一白俄罗斯铁路局和莫斯科一","","","","济》(《IOwHo-pyccKoe KpecTb算E- 克兰交通人民委员、第五届全乌 cKoe xO3月nCTBO》.1891)一书的作 克兰中央执行委员会委员。1925 者,书中收集和整理了叶卡特林 -1937 年在莫斯科铁路运输部 诺斯拉夫省、塔夫利达省和赫尔 门扫任负责工作,历任副交通人 松省地方自治机关的统计资料。 民委员、铁路运输局局长、莫斯 列宁在《农民生活中新的经济变 科一白俄罗斯铁路局和莫斯科一","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"动》、《论所谓市场问题》(见《列宁 喀山铁路局局长、交通人民委员 全集》第1卷第1 102页)和《俄 部部务委员、苏联交通人民委员","","","","动》、《论所谓市场问题》(见《列宁 喀山铁路局局长、交通人民委员 全集》第1卷第1 102页)和《俄 部部务委员、苏联交通人民委员","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"国资本主义的发展","","","","》(见《列宁全 部运输机械制造总管理局局长。 集》第3卷)中对《南俄农民经济》 -52。 一书进行了分析。列宁在评价该","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
"波斯托洛夫斯基","","","","德米特里•谢苗 书时写道：“在论述农民分化的著","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","198","true"
